word|phonemes
הַפִיזִיקַאי|afizikai
הַהַשְׁפָּעוֹת|aaʃpaˈot
בָּעֻבְדָּה|beˈuvda
בָּעֻבְדָּה|baˈuvda
מְיַצֵּר|mejatser
לְלַמֵּד|lelamed
לְצוּרַת|letsurat
הַתְּחוּמִים|atxumim
בָּעֲלִילָה|beˈalila
בָּעֲלִילָה|baˈalila
טוֹעֶנֶת|toˈenet
מְקַיְּמִים|mekajmim
וּבְמִקְרִים|uvemikrim
הַתַּהֲלִיכִים|ataalixim
הָעִתּוֹנָאִים|aˈitonaˈim
הָעוֹבֵר|aˈover
הָעוֹבֵר|aˈubar
מֵאֵקָלִיפּטוּס|meˈekaˈliptus
מֵהַסְּבִיבָה|measviva
לְחַמְצָן|lexamtsen
פִּרְיָהּ|pirja
חִמְצוּן|ximtsun
אֶגְרוֹף|egrof
אֶגְרוֹף|igruf
הַמְּשִׂימוֹת|amesimot
הַמִּגְוָן|amigvan
הַמִּגְוָן|ameguvan
הַמַּבְחֵנָה|amavxena
הַפַּטִּישׁ|apatiʃ
הַפְּרִישָׁה|apriʃa
הַפְּרִישָׁה|aprisa
הַפְּרוֹזָאִית|aprozait
בְּחֶלְבּוֹן|bexelbon
בְּחֶלְבּוֹן|baxelbon
בְּחֻמְצוֹת|bexumtsot
נוֹקֶמֶת|noˈkemet
מִקְּצֵה|mikatse
מִקְּצֵה|miktse
יוּטָה|ˈjuta
שׁוֹלֵחַ|ʃoˈleˈax
הֶשֵּׂגָיו|hesegav
גְּדֵלִים|gdilim
סֶנְטִימֵטֶר|sentiˈmeter
יוֹצְרוֹת|jotsrot
שִׁנּוּיֵי|ʃinujei
הַחִסּוּנִית|axisunit
נוֹזְלִי|nozli
שְׁרִירֵי|ʃrirei
שְׁרִירֵי|ʃrirai
בָּאַטְמוֹסְפֵרָה|baˈatmosˈfera
לָאֶסְטְרוֹגֵן|leˈestrogen
אֲכִילַת|axilat
הָאַצּוֹת|aˈatsot
הַבֹּהֶן|aˈbohen
בָּאַלְמֻגִּים|baˈalmogim
בָּאַלְמֻגִּים|beˈalmogim
לַמִּטְבָּח|lemitbax
לַמִּטְבָּח|lamitbax
פִּירָמִידוֹת|piraˈmidot
מְדַבֶּרֶת|medaˈberet
לַמִּשְׁטָרָה|lamiʃtara
לֶאֱכֹל|leˈexol
לֶאֱכֹל|leˈakel
פַּת|pat
אוֹכֶלֶת|oˈxelet
הָאִשּׁוּם|aˈiʃum
הִגַּעְתִּי|hiˈgati
הִגַּעְתִּי|agaˈati
בְּעֶצֶב|beˈetsev
בְּעֶצֶב|baˈetsev
בַּחֲשֵׁכָה|baxaʃexa
נָאִים|naˈim
נָחוּץ|naxuts
מְבִינָה|mevina
לַחֹרֶף|leˈxoref
לַחֹרֶף|laˈxoref
לְכָאן|lexan
תִּמְצָא|timtsa
תִּמְצָא|timatse
וּפַעַם|uˈfaˈam
וְהָלְכָה|vealxa
וְהָלְכָה|vealaxa
שָׁאוֹן|ʃaˈon
שֶׁאֲפִלּוּ|ʃeˈaˈfilu
שֶׁהַכֹּל|ʃeakol
עֲלֵיכֶם|alejxem
זָקוּף|zakuf
אָכַל|axal
הַחַלּוֹנוֹת|axalonot
דֶּשֶׁא|ˈdeʃe
בְּהַכְנָעָה|beaxnaˈa
נִבְרָא|nivra
מָלְאוּ|malˈu
מוֹסִיף|mosif
מְחַפֶּשֶׂת|mexaˈpeset
לְמַרְבֵּה|lemarbe
לִתְלוֹת|litlot
לְהָרִים|learim
לְהָסֵב|leasev
תָּבוֹא|tavo
וְחָזָק|vexazak
וְחָזְרוּ|vexzru
וְטוֹב|vetov
וְסִפֵּר|vesiper
וְנָשָׂא|venasa
שֶׁרָצוּ|ʃeratsu
פָּרוֹת|parot
פִּסְגַּת|pisgat
עוֹרְרוּ|oreru
זְרִיחַת|zrixat
חָרוּץ|xaruts
כָּרָגִיל|keragil
הַתִּקְרָה|atikra
הַפְתָּעָה|aftaˈa
הַהֲלִיכָה|aalixa
הַהֲקָלוֹת|aakalot
הָרְגִילָה|aregila
הַסְּתָו|astav
בַּבֹּקֶר|baˈboker
בַּבֹּקֶר|bebakar
נִמְכָּרִים|nimkarim
נִשְׁמְעָה|niʃmeˈa
נָסְעוּ|nasˈu
מַהֲלָכִים|maalaxim
יַמְשִׁיךְ|jamʃix
יִשָּׁאֲרוּ|jiʃaˈaru
לְמִשְׂרַד|lemisrad
לְמִשְׂרַד|lamisrad
לְקוֹל|lekol
לְהִמָּשֵׁךְ|lehimaʃex
לְהִתְחַבֵּא|lehitxabe
לְהַשְׁאִיר|leaʃˈir
לְסִיּוּמוֹ|lesijumo
תִּשָּׁאֵר|tiʃaˈer
וְשֶׁמֶן|veʃamen
וְשֶׁמֶן|uʃman
וְהָלַךְ|vealax
וּבְיוֹם|uvejom
וּבַדֶּרֶךְ|uvaˈderex
וּבַדֶּרֶךְ|uveˈderex
שִׁבֵּחַ|ʃiˈbeˈax
שְׁלוּחוֹת|ʃluxot
שְׁחֹרוֹת|sxorot
שֶׁחָשְׁבוּ|ʃexaʃvu
קְבָרִים|kvarim
עָנִי|ani
חוֹתַם|xotam
אוֹכְלִים|oxlim
חֲגִיגִיִּים|xagigijim
כָּפוּף|kafuf
הוּסַר|husar
הַקִּיצוֹנִי|akitsoni
הַקְּרוֹבוֹת|akrovot
הָעֵינַיִם|aˈejnajim
הֶכְרֵחִי|hexrexi
הָגָה|ˈhege
הָגָה|aga
הַצְּעָדִים|atseˈadim
הִסְתַּיְּגוּיוֹת|histajgujot
דִּבְּרָה|dibra
בְּחִפּוּשׂ|bexipus
בְּחִפּוּשׂ|baxipus
בְּאֵיזוֹ|beˈeizo
בְּכַדּוּרְסַל|bekadursal
בַּהֲנָחָה|beanaxa
בִּרְצִינוּת|birtsinut
רַכָּה|raka
צְרִיכוֹת|tsrixot
סוֹחֵר|soxer
נוֹגֵעַ|noˈgeˈa
נוֹרָאָה|noraˈa
מְלַוִּים|malvim
מוֹדַעַת|muˈdaˈat
מִשְׁתַּמֶּשֶׁת|miʃtaˈmeʃet
מִשְׁתֵּה|miʃte
מְקוֹמָם|mekomam
מְקוֹמָם|mekomem
מְקַוֶּה|mekave
מְקַוֶּה|mikve
מְפֹאָר|mefoˈar
מַעֲמָדָם|maˈamadam
מֵאוֹתָם|meˈotam
מֵאֲנָשִׁים|meˈanaʃim
מִכִּכַּר|mikikar
מִכְּדֵי|mikdei
מֵהַמִּין|meamin
מְבַקְּשִׁים|mevakʃim
מְרַפֵּא|marpe
מְרַפֵּא|merape
יְחָסָיו|jaxasav
יָרְדָה|jarda
לַמִּשְׁטָר|lemiʃtar
לַמִּשְׁטָר|lamiʃtar
לְמַעֲנָהּ|lemaˈana
לְמַטְּרַת|lematrat
לִקְשֹׁר|likʃor
לְפִיהֶם|lefihem
לִפְגִיעָה|lepgiˈa
לִפְגִיעָה|lapgiˈa
לְחַקּוֹת|lexakot
לֶאֱגֹר|leˈegor
לְכִתְבֵי|laxitvei
לְהַשְׁווֹת|leaʃvot
לְהַפִּיל|leapil
לְהֶפֶךְ|leˈhefex
לְהַפְלִיג|leaflig
לְהַפְחִית|leafxit
לְבַל|leval
לָרֶשֶׁת|laˈreʃet
לְצַיֵּת|letsajet
לִסְתֹּם|listom
לַנָּמֵל|lenamal
לַנָּמֵל|lanamal
תְּמִיכָתוֹ|tmixato
תְּשׁוּבוֹת|tʃuvot
תְּעָלוֹת|teˈalot
תַּכְשִׁירִים|taxʃir
וְיָכוֹל|vejaxol
וְלַהֲפֹךְ|velaafox
וְכַעֲבֹר|vekaˈavor
וּבִמְקוֹם|uvimkom
וּבִמְקוֹם|uvamakom
שָׂמְחוּ|samxu
שִׁלֵּם|ʃilem
שָׁתוּ|ʃatu
שׁוֹשַׁנַּת|ʃoʃanat
שְׁקָרִים|ʃkarim
שֶׁעוֹרֵר|ʃeˈorer
שָׁגוּי|ʃaˈgui
שֶׁבְּמֶשֶׁךְ|ʃebeˈmeʃex
שֶׁבְּמִקְרֶה|ʃebemikre
שֶׁבְּתוֹכוֹ|ʃebetoxo
שֶׁרֹב|ʃerov
שֶׁנָּשְׂאוּ|ʃenasˈu
קַוִּים|kavim
פֻּתְּחָה|putxa
פּוֹגְעִים|pogˈim
עוֹיְנִים|ojenim
עוֹרְכֵי|orxei
עֲרָבָה|arva
אֲמִתִּיִּים|amitijim
אוֹיְבִים|ojvim
זָוִית|zavit
חוּשׁ|xuʃ
חוּט|xut
חֲשָׁדוֹת|xaʃadot
זָרְמוּ|zarmu
אַנְטִישֵׁמִיּוּת|antiˈʃemijut
כִּסּוּי|kiˈsui
כָּשְׁלוּ|kaʃlu
כְּאֵבֵי|keˈevei
כַּסְפִּי|kaspi
הַמָּהִיר|amahir
הַיָּמִין|ajamin
הַיּוֹצְאִים|ajotsˈim
הַיָּשָׁר|ajaʃar
הִתְלוֹנֵן|hitlonen
הַתְּכוּנָה|atxuna
הֻקְדַּשׁ|hukdaʃ
הֻכְּרָה|hukra
הוּבְלוּ|huvlu
הַשְּׁאֵלוֹת|aʃeˈelot
הַשְּׁאֵלוֹת|aʃˈalot
הָעַתִּיקִים|aˈatikim
הָעֶקְרוֹנוֹת|aˈekronot
הַחְלָטָתוֹ|axlatato
הַחֹדֶשׁ|aˈxodeʃ
הָאֲדֻמָּה|aˈaduma
הַזָּרוֹת|azarot
הַזָּרוֹת|azarut
הַכִּיס|akis
הַכְּלָלִים|aklalim
הַכְּלוּאִים|akluˈim
הִדְגִּישׁ|hidgiʃ
הַגְּשָׁמִים|agʃamim
הַגְּבִיר|agvir
הַגְּבִיר|higbir
הַגַּב|agav
הֵבִינָה|heˈvina
הַצִּיּוּן|atsijun
דְּפוּס|dfus
בַּמֶּשֶׁק|beˈmeʃek
בְּמַעֲמַקֵּי|memaˈamkei
בְּמַצָּבוֹ|bematsavo
בְּשַׁבָּתוֹת|beʃabatot
בְּשַׁבָּתוֹת|baʃabatot
בַּקּוֹמָה|bekoma
בְּקַבָּלַת|bekabalat
בַּעֲבוּר|baˈavur
בְּאֵיכוּת|beˈeixut
בְּאֵיכוּת|baˈeixut
בְּחֶלְקָם|bexelkam
בְּחַג|bexag
בָּחֲרָה|baxra
בְּהוֹרָאָה|behoraˈa
טִפּוֹת|tipot
טִבְעָהּ|tivˈa
טִבְעָהּ|tavˈa
רְפוּאִי|refuˈi
רַבּוּ|ˈravu
רַבּוּ|rabo
צַעַר|ˈtsaˈar
צִבְעוֹ|tsavˈu
צִבְעוֹ|tsivˈo
צָרִים|tsarim
סְפֵקוֹת|sfekot
נִמְכַּר|nimkar
נִמְרָצוֹת|nimratsot
נֶאֱמָן|neˈeman
נְחָשִׁים|nexaʃim
נִכְנֶסֶת|nixˈneset
נֶגְדָּהּ|negda
נִבְחֲרוֹת|anivxarot
מַשְׁקִיפִים|maʃkifim
מְרִידוֹת|meridot
לְהִתְקַדְּמוּת|lehitkadmut
לְהִתְקַדְּמוּת|lahitkadmut
כִּתּוּר|kitur
הַהֲלִיכִים|aalixim
הַסָּחָה|asaxa
מַצֶּבֶת|maˈtsevet
קִבְרֵי|kivrei
עֹתֶק|ˈotek
הִתְעַלֵּם|hitˈalem
הֻשְׁמְדוּ|huʃmedu
נִכְבַּשׁ|nixbaʃ
מַקְלֵעַ|mikla
מַטְּרָתוֹ|matrato
יְרִיבָיו|jerivav
לִטְעֹן|litˈon
וּמָצָא|umatsa
וְהַמִּלְחָמָה|veamilxama
וְהֻחְלַף|vehuxlaf
שֶׁהֻצְּבוּ|ʃehutsvu
שֶׁנּוֹדְעוּ|ʃenoda
עִקְבוֹתָיו|ikvotav
אֲמוּרוֹת|amurot
אַחְיָנוֹ|axjano
כִּשְׁלוֹנוֹ|kiʃlono
הַמְּתֻכְנֶנֶת|ametuxˈnenet
הַמַּשְׂכִּילִים|amaskilim
הַמְּקוֹרִיּוּת|amekorijot
הַמִּכְשׁוֹל|amixʃol
הַמַּנְהִיגִים|amanhigim
הֶשֵּׂגִים|hesegim
הַיַּבַּשְׁתִּי|ajabaʃti
הַתּוֹצֶרֶת|atoˈtseret
הוֹלֵם|holem
הִשְׁתַּלְּטוּ|hiʃtaltu
הָעֹנֶשׁ|aˈoneʃ
הַחֻקִּית|axukit
הִכְרִיזוּ|hixˈrizu
הִגְבִּירוּ|higˈbiru
דָּרְשָׁה|darʃa
בְּחָפְזָה|bexofza
סוֹפוֹ|sofo
נָקְטוּ|naktu
מְלֻמָּדִים|melumadim
מִתְנַגֵּד|mitnaged
מְפֹרֶשֶׁת|mefoˈreʃet
מָאן|meˈen
מְהִירִים|mehirim
מֵהַסְּפִינָה|measfina
מְהַנְדֵּס|meandes
מַרְשִׁימִים|marʃimim
יְלִידֵי|jelidei
לְמַאֲסָר|leˈmaˈasar
לְמַאֲסָר|laˈmaˈasar
לְתֹקֶף|letokef
לְתֹקֶף|latokef
לִשְׁאָר|laʃˈar
לְאוֹתוֹ|leˈoto
לַאֲסֵפָה|leˈasefa
לַאֲסֵפָה|laˈasefa
תּוֹצְאוֹתֶיהָ|totsˈoˈtea
תִּרְמוּ|tarmu
וּלְקַבֵּל|ulkabel
וּלְדִבְרֵי|uldivrei
וּפָעֲלוּ|ufaˈalu
וְאָמָּנוּת|veˈomanut
וְחֹסֶר|veˈxoser
וּבַצָּפוֹן|uvatsafon
וּבְנִגּוּד|uvenigud
שַׁיָּכוֹת|ʃajaxut
שֶׁיּוֹתֵר|ʃejoter
שִׁקְּפוּ|ʃikfu
שְׁקִיעָה|ʃkiˈa
שָׂרְפוּ|sarfu
קֹרֶט|ˈkoret
חִלֵּק|xilek
חוֹלֵק|xolek
אָסַר|asar
הַמַּלְכוּתִית|amalxutit
הַמִּשְׂרָד|amisrad
הַמָּחוֹז|amaxoz
הַמַּסָּעוֹת|amasaˈot
הַיְּצִירוֹת|ajetsirot
הִתְחַתֵּן|hitxaten
הוֹצֵאתֶם|hoˈtsetem
הַשְׁמִידוּ|hiʃˈmidu
הַשַּׁמְרָנִים|aʃamranim
הֶעֶלְתָה|heˈelta
הָעֲתִידִי|aˈatidi
הָאַסְטְרָטֵגִי|aˈestraˈtegi
הַהִתְאַרְגְּנוּת|ahitˈargenut
הֲגִירַת|agirat
הֶבְדֵּלֵי|hevdelei
הֲצָפָה|atsafa
בְּמַשְׁבֵּר|bemaʃber
בְּמַשְׁבֵּר|bamaʃber
בִּמְפֹרָשׁ|bimforaʃ
בְּמָצוֹר|bematsor
בְּמָצוֹר|bamatsor
בִּגּוּד|bigud
בִּפְרִיצָה|bifritsa
בִּפְרִיצָה|bapritsa
בְּאַלִּימוּת|beˈalimut
בְּאַכְזָרִיּוּת|beˈaxzarijut
בְּכַלְכָּלָה|bekalkala
בְּהוֹצָאוֹת|behotsaˈot
צְלַב|tslav
צֹמֶת|ˈtsomet
נִמְנַעַת|nimˈnaˈat
נִקְבְּרוּ|nikberu
נְהָרוֹת|naarot
נֶגְדָּם|negdam
מַמְלְכוֹת|mamlaxot
מוֹתָם|motam
מוֹתָרוֹת|motarot
מֻקְדָּמוֹת|mukdamot
מוֹעָצָה|moˈetsa
מַשְׁלִימִים|maʃlimim
מִשְׁקָלוֹ|miʃkalo
מְעֻלֶּה|meˈule
מֵחֹדֶשׁ|mexudaʃ
מִכְשׁוֹל|mixʃol
מֵהַמִּלָּה|meamila
מֵהָאֻכְלוּסִיָּה|meaˈuxlusija
מֶרְחַקִּים|merxakim
מַנְהִיגוּת|manhigut
יְחָסֶיהָ|jaxaˈsea
לְמַשְׁבֵּר|lamʃber
לְמַשְׁבֵּר|lemaʃber
לְשִׁפּוּר|laʃipur
לְשִׁפּוּר|leʃipur
לְשַׂר|lasar
לְשַׂר|lesar
לִפְגֹּשׁ|lifgoʃ
לַעֲצִירַת|leˈatsirat
לַכְּנֵסִיָּה|leknesija
לַכְּנֵסִיָּה|laknesija
לְבִירַת|lebirat
לַסּוֹפְרִים|lesofrim
לַסּוֹפְרִים|lasofrim
וִירָקוֹת|vijrakot
ווֹלְקָנִי|vulˈkani
וְשִׁמּוּשׁ|veʃimuʃ
וְעֵקֶב|veˈekev
וְעֵקֶב|veˈakav
וְעֵקֶב|veˈakev
וְעָבְרוּ|veˈavru
וְנִבְנֶה|venivna
וְנִבְנֶה|venivne
שֶׁמֵּאֲחוֹרֵי|ʃemeˈaxorei
שֶׁמֵּאֲחוֹרֵי|ʃemeˈaxorai
שֶׁשָּׁכְנָה|ʃeʃaxna
שֶׁשָּׁכְנָה|ʃeʃxena
שֶׁקָּמוּ|ʃeˈkamu
שֶׁאֵרַע|ʃeˈera
שֶׁסָּבְרוּ|ʃesavru
שֶׁנִּסֵּחַ|ʃenisax
פְּלִיטִים|plitim
פֶּלֶא|ˈpele
פְּלָדָה|plada
פֻּמְבִּית|pumbit
פּוֹרֶה|pore
פֶּחָם|pexam
עֲרוּץ|aruts
עָצַר|atsar
אֱמוּנִים|emunim
אֱמוּנִים|amunim
חֵרוּם|xerum
אֻכְלוּסִין|uxlusin
חֲטִיבוֹת|xativot
כְּמוֹרֶה|kmura
כְּמוֹרֶה|kemore
כְּמוֹרֶה|kemora
כִּפַּת|kipat
כְּדֶרֶךְ|keˈderex
כְּרַב|kerav
הַמַּתְאִימָה|amatˈima
הַמּוֹדֶרְנִיּוּת|amoˈdernijotmodernism
הַמּוֹדֶרְנִיּוּת|amoˈdernijut
הַמַּשְׁפִּיעַ|amaʃˈpiˈa
הַמִּפְגָּשׁ|amifgaʃ
הַמַּאֲמִינִים|amaˈaminim
הַתֵּאוֹרְיוֹת|ateˈorjot
הֻכְנְסוּ|huxnesu
הֻטְּלוּ|hutlu
הוֹצָאוֹת|hotsaˈot
הַשֵּׁרוּת|aʃerut
הַשְׁקָפָה|aʃkafa
הַקָּפֶה|akafa
הַקְּדוּמוֹת|akdumot
הָאֶמְצָעִים|aˈemtsaˈim
הָאָפְיָנִיִּים|aˈofjanijim
הַחֲזָקִים|axazakim
הָאֲגֻדָּה|aˈaguda
הָאֲגַם|aˈagam
הִכְרִיעַ|hixˈriˈa
הַדֹּאַר|aˈdoˈar
הַדְרָגָתִי|adragati
הַגָּעָתוֹ|agaˈato
הַגְבָּלוֹת|agbalat
הָרְפוּאִיּוֹת|arefuˈijot
הַצִּיוִילִיזַצְיָה|atsiviliˈzatsja
הִסְתַּיְּמוּ|histajmu
הַנִּדְרָשׁ|anidraʃ
דִּינֵי|dini
דִּינֵי|dinei
גְּבָעוֹת|gvaˈot
בְּמַעֲצָר|bemaˈatsar
בְּמַאֲמָץ|bemaˈamats
בְּמִבְנִים|bemivnim
בְּמִבְנִים|bamivnim
בְּמִסְגַּרְתּוֹ|bemisgarto
בְּיוֹמָנוֹ|bejomano
בְּיוֹמָנוֹ|bejoˈmenu
בִּינֶם|bejnam
בְּשִׂיאוֹ|besiˈo
בְּשָׂפוֹת|basafot
בַּשָּׂפוֹת|besafot
בְּשָׂפוֹת|bisfot
בָּאִחוּד|baˈixud
בָּאִחוּד|beˈixud
בְּאִטִּיּוּת|beˈitijut
בְּטוּחִים|betuxim
בִּצְפִיפוּת|bitsfifut
טִפּוּסֵי|tipusi
טִהוּר|tihur
טִבְעִיּוֹת|tivˈijot
טְרִיִּים|trijim
טְרוֹפִּיִּים|ˈtropijim
נִשּׂוּאִין|nisuˈin
מֻסְמָכִים|musmaxim
מִנְּמַל|minamal
תַּגְמוּל|tagmul
אִזְכּוּר|ezkor
אִזְכּוּר|izkur
הַמִּפְקָדָה|amifkada
הַמְּרַבִּי|ameravi
הַלְוָאָה|alvaˈa
הַזְּמַנִּית|hzmanit
בָּרַכֶּבֶת|baraˈkevet
בָּרַכֶּבֶת|beraˈkevet
מֹחַ|ˈmoˈax
יְצִיאָתָם|jestiˈatam
פֵּרוּט|perut
חָבִיב|xaviv
כַּמְּקֻבָּל|kamekubal
הַנְהָגָה|anaga
מְמֻצַּעַת|memuˈtsaˈat
מַקְבִּילִים|makbilim
מְפֹרָטִים|meforatim
מְדוֹר|mador
מַדְרִיכִים|madrixim
מִגּוּשׁ|meguʃ
וְאִרְגּוּן|veˈirgun
וְאִרְגּוּן|veˈirgun
וּבִזְמַן|uvizman
שֶׁלְּפִי|ʃelefi
שׁוֹלֶטֶת|ʃoˈletet
שֹׁד|ʃod
פַּלְגוֹת|palgot
אֹמֶץ|ˈomets
אֲגֻדּוֹת|agudot
כִּימִיִּים|ˈximijim
הִמְנוֹן|himnon
הַוָּתִיקִים|avatikim
הַצַּלְיָנִים|atsaljanim
בַּנְקִים|ˈbankim
בְּנֵס|benes
סִימֶטְרִי|siˈmetri
מַלְבְּנִי|malbeni
מִתְבַּצֵּעַ|mitbaˈtseˈa
מְאַבֵּד|meˈabed
מֵהַמְּקֻבָּל|meamekubal
לֵדָה|lejada
פּוֹצֵץ|potsets
עֲמֻקִּים|amukim
אִינְטֵלִיגֶנְצִיָּה|intiliˈgentsia
אֲדֻמִּים|adumim
חֲבוּרַת|xavurat
כְּשֶׁלְּעַצְמוֹ|kʃeleˈatsmo
הַמַּשְׁמָעוּתִי|amaʃmaˈuti
הַמְּקֻבָּלִים|amekubalim
הַיָּכוֹל|ajaxol
הַשִּׁפּוּץ|aʃiputs
הַשְּׂרֵפוֹת|asrefot
הַעֲבָרָה|aˈavara
הָאֲתָרִים|aˈatarim
הַבִּטּוּיִים|abitujim
גְּרָנִיט|granit
בְּמֻנָּחִים|bemunaxim
בְּמֻנָּחִים|bamunaxim
טִפֵּל|tipel
טִעוּנִים|tiˈunim
רְשׁוּמִים|reʃumim
צִדֵּי|tsajadei
צִדֵּי|tsidei
מִלַּת|milat
מִתְבַּצַּעַת|mitbaˈtsaˈat
מֻשְׁפָּע|muʃpa
מוּבֶנֶת|muˈvenet
מוּבֶנֶת|muvnet
מִקְצוֹעִית|miktsoˈit
מְחַזֵּק|mexazek
מַדְרִיךְ|madrix
מִטְבְּחֵי|mitbaxi
מִטְבְּחֵי|mitbaxei
מְסֻמֶּנֶת|mesuˈmenet
מִנְהֲגֵי|minagei
יְשִׁיבָה|jeʃiva
לְלִמּוּדֵי|lelimudei
לְתָאֵי|letaˈei
לְתָאֵי|letaˈi
לְפִתְרוֹן|lepitaron
לְפִתְרוֹן|lapitaron
לְפִתְרוֹן|lefitron
תַּלְמִידָיו|talmidav
וּמֵהֶם|umehem
וּמִנְהֲרוֹת|uminarot
וְעָבְרָה|veˈavra
וְהַשְׁפָּעָה|veaʃpaˈa
וּבַשָּׁנִים|uvaʃanim
וּבַשָּׁנִים|uveʃanim
וְנֵס|venes
שׁוֹכֶנֶת|ʃoˈxenet
שֶׁהֻצְּגוּ|ʃehutsgu
שֶׁרַבִּים|ʃerabim
שֶׁנִּבְחַר|ʃenivxar
קְרִי|kri
פַּרְשָׁנוּת|parʃanut
חַלָּשׁוֹת|xalaʃot
כְּלָלִיִּים|klalijim
כְּחֻלָּה|kxula
הַמִּשְׁטָח|amiʃtax
הַמִּחְיָה|amixja
הַמְּאֹרָע|ameˈora
הִתְבַּסֵּס|hitbases
הֻלַּדְתּוֹ|huladeto
הָעֳרַךְ|huˈarax
הַשֶּׁלֶד|aˈʃeled
הַשּׁוֹכֵן|aʃoxen
הַקַּיָּמוֹת|akajamot
הָעַמּוּדִים|aˈamudim
הָאֱלֹהִים|aˈelohim
הַחֹפֶשׁ|aˈxofeʃ
הַכִּנֶּרֶת|akiˈneret
הַהַשְׂכָּלָה|aaskala
הַרְצָאוֹת|artsaˈot
הַנּוֹבֵעַ|anoˈveˈa
גּוֹרֵף|goref
בַּמָּבוֹא|beˈmavo
בַּמָּבוֹא|baˈmavo
בְּמֶרְחַקִּים|bemerxakim
בְּיַחֲסֵי|bejaxasei
בִּלְבּוּל|bilbul
בָּחֳמָרִים|bexomarim
בָּחֳמָרִים|baxomarim
בְּהִתְפַּתְּחוּת|behitpatxut
בְּהִתְפַּתְּחוּת|bahitpatxut
טַעֲמוּ|taˈamo
טַעֲמוּ|taˈamu
נְגִישִׁים|negiʃim
קָפַלְתְּ|kaˈpelat
לְהִקָּרֵא|lehikare
שֶׁהֵקִים|ʃehekim
אַהֲבַת|aavat
בַּמֻּשָּׂג|bemusag
בַּמֻּשָּׂג|bamusag
וְלָרֹב|velarov
כִּדְמוּת|kidmut
בְּעֶמְדַּת|beˈemdat
מַשְׁמָעוּיוֹת|maʃmaˈujot
מַהֲדוּרָה|maadura
קוֹדְמִים|kodmim
אָחִיד|axid
הַקְּבוּרָה|akvura
מוֹשָׁבוֹ|moʃavo
מְעֻוֶּתֶת|meˈaˈvetet
מְעֻוֶּתֶת|meˈuˈvetet
מֵאֶמְצַע|meˈemtsa
מִסְתַּיֶּמֶת|mistaˈjemet
יְרִיבוֹ|jaˈrivu
יְרִיבוֹ|jerivo
לְיַחֵס|lejaxes
לְהַדְגִּישׁ|leadgiʃ
וּמוּצְרֵי|umutsrei
וְיוֹצְרִים|vejotsrim
שֶׁנֶּחְשְׁבוּ|ʃenexʃevu
פִילוֹסוֹף|filosof
אֲחִיזָה|axiza
הַמֻּשָּׂגִים|amusagim
הַמְּסֻגָּלִים|amesugalim
הִוָּצְרוּת|hivatsrut
הֻלֶּדֶת|huˈledet
הַקְּלָאסִי|akˈlasi
הָאָטוֹמִי|aˈaˈtomi
